treatment,response,cov1,cov2,cov3
0,3.629466187,-0.109950579,0.417189294,1.753638915
0,0.379768577,-0.599161114,-0.395309561,0.200786093
0,-2.998565841,-0.193035505,1.879120366,-0.624426065
1,2.80422053,-2.480095481,-0.348124142,-0.250908791
1,4.48186187,0.19732455,-0.087111855,0.161809659
1,2.645846299,-0.620696016,-0.70260904,0.084877701
0,-3.987305446,-0.981871983,-2.570996714,2.084249666
0,-4.849101166,0.23358825,-2.172339659,-0.015327641
1,2.276626226,0.213398411,-0.928172726,-0.605353451
1,2.880565132,0.87998151,0.551492949,1.13458841
1,4.379415303,0.67115943,-0.732741964,-0.649437553
1,1.482218819,0.429765772,1.029400374,-0.130815573
0,1.076426007,0.314110323,0.185174364,-0.262868237
0,-1.545288891,-0.146286247,-0.022444246,-2.485214908
0,1.978785445,0.400298786,0.830059974,-1.26820016
0,1.144811456,1.005186459,0.699560229,0.90265045
0,2.473239127,0.209344966,-0.31571595,0.728041849
0,0.893102583,0.565612512,0.696296019,0.505967188
1,4.459668644,-0.382994087,0.124448739,0.546990131
0,1.76014557,1.14195742,0.482494765,-1.17946178
1,3.605705466,-0.36975255,-0.911427541,0.845438235
1,-5.239419963,-0.287422936,-2.453065253,-0.136436252
1,-0.930906137,1.65280452,-1.515831953,0.975038448
0,0.423233062,-0.06473688,-0.072153281,0.581262751
1,3.189391211,0.374291972,-0.004171188,0.784568524
1,3.538954382,-0.253593209,-1.055188685,1.144615261
1,-4.523755791,-0.471504601,-2.190551954,-1.956767427
1,1.689447203,0.920116655,0.334913444,2.072312545
0,-1.299371834,0.018690783,-0.46581549,-0.415335159
1,0.739701547,-0.808848296,-0.318454668,0.059094127
0,-0.010548646,0.233417611,-0.155906333,0.009519718
1,4.039777434,2.532119884,-0.522901956,-0.294019717
0,-0.326385025,-0.348440313,0.086499696,-2.288176759
1,7.215175446,-0.453987787,0.904306349,2.277123096
1,6.008088868,0.750719646,0.591916743,-1.770117881
1,3.37080209,-0.109652077,0.035450144,0.758291933
1,3.832327299,0.145841374,-0.761247846,1.081539659
1,5.018478628,-0.91195488,0.597241471,1.536939059
1,-2.33185342,-1.514300199,2.158643379,-0.597301747
1,2.535671291,1.92121396,-0.036765287,0.506925566
1,3.718626718,1.298264275,-0.571084591,-0.080790439
0,-3.041117217,-0.898402914,-0.313733717,-1.154986365
0,1.4631899,0.457883263,0.67324536,0.866602623
0,-5.514950075,-0.635993046,-1.300094116,-1.754323649
1,4.745382005,-0.316893921,-0.224353129,0.75955404
1,5.412947117,1.662604994,0.150642013,-0.413217042
0,-1.069374941,0.350809142,2.13000336,-1.113822518
1,-0.22153713,0.481111217,-1.416868019,0.293669062
0,-5.318091414,-0.690412611,-0.54216638,-1.255662112
0,2.258802993,0.3403692,0.767087763,-0.13040848
0,1.899856792,0.583442107,0.546247245,-0.452934145
1,2.146115797,1.177214812,-0.986295161,0.897547331
1,5.503996829,0.941595251,0.057343294,-0.142172352
0,-1.243984681,1.476590904,0.103870507,1.376605058
0,3.419777167,-1.915841884,0.514404105,0.483068394
0,2.042939353,-0.380874933,0.203789182,0.663845006
1,5.549091314,0.781285844,0.703759691,1.094781092
1,3.073031452,0.429990026,0.64705433,1.177757039
0,2.304409024,-1.620049209,0.67082623,0.403341178
1,4.360229162,-0.194641938,-0.728633184,0.178791388
1,-10.20281355,-0.147361676,-2.978837846,-0.473268023
0,-3.059890116,-1.07339248,-1.645331297,0.516401181
1,2.782148219,1.803561561,0.737295811,0.613063831
1,3.471943602,-1.139441001,0.844665031,0.235040546
1,5.071221768,0.600712476,0.399130082,0.881709748
1,1.28180509,0.647471508,-1.540860326,0.957698346
0,1.195242552,-1.012778544,0.240040251,0.079735685
1,3.061892798,0.069103946,-0.016288742,-1.250533035
1,4.567309535,-0.273260348,-0.300452963,1.95038407
0,0.274261181,-0.572087729,0.121475357,-1.109119894
1,3.644020606,0.767508093,-0.300394271,-0.439580107
0,-2.239505647,-2.099411606,-1.259189151,0.257002739
0,2.807450532,1.348954793,0.34038599,-0.033111775
0,-2.740036584,-1.787867434,-0.814974876,-0.946529128
1,2.326648664,0.515524194,-0.930280701,0.345011742
0,-7.205405807,-1.251169236,-1.320018296,-1.810996868
1,4.079826582,-0.685430441,-0.877708444,0.957944499
1,4.642541908,-0.729942383,-0.199573163,0.353922642
1,4.513112319,-0.670097012,0.302550807,0.346751299
0,-0.297999206,0.731545174,2.307091598,1.124212324
1,4.229710079,0.730462591,0.363789873,0.840560448
0,-3.394286322,-0.252978152,-0.575723659,-2.127922245
0,-7.454277635,-0.766672493,-1.532218081,-2.428135008
1,1.533159727,-0.565380974,1.2171674,-0.655141158
1,-2.505987549,1.061711145,-2.345927774,-0.421694808
1,3.427840432,-0.612516669,0.52155017,0.059061865
1,3.044008986,-0.7124413,0.234791554,0.645575892
0,0.302321727,-0.716993688,-1.067621712,1.24259895
1,3.268210254,-0.144764403,1.902502264,1.407798223
1,1.174177901,-0.164721438,-1.889250464,0.996502341
1,4.785142142,-0.66538993,0.42897299,0.156399028
1,4.843984785,0.339963237,1.301202615,1.114804288
0,-7.445696115,0.217931055,2.826737952,-1.103608537
1,4.411056449,0.125962426,-0.09335296,0.174561686
1,1.908601004,1.010795736,-0.242495415,-0.546850046
1,1.660557779,-0.543136681,0.503436837,-0.708265934
0,-0.330057057,-0.887297852,-1.44931686,1.433737041
0,2.402611788,-1.131347756,0.615364937,0.373119423
1,1.295461582,-0.14700275,-1.078167045,-0.295776493
0,1.951880314,0.400212727,0.655861563,-0.305440089
1,2.795019382,0.571927708,0.008589634,-0.551352773
1,-9.620157651,0.654153051,-3.275369969,0.264821079
0,-0.50321487,-0.388723514,0.602593788,-0.282847774
1,1.162172466,-0.003927854,0.434394175,-0.175098412
1,3.725874776,0.74537342,0.906896085,1.550673706
0,-4.672727168,-1.324087738,1.083020345,-2.13591696
0,-0.415347496,-1.014167439,0.568577661,-0.546153509
0,1.00379169,0.155690005,1.137613879,-0.58234693
0,0.307365983,0.167130253,-0.855158693,0.782481024
1,5.075701359,1.405417771,-0.063571838,-0.055686828
0,-4.496095314,0.208219055,-1.483093316,0.169922667
1,2.681976473,1.203819851,1.187420401,0.385316276
0,-1.497666629,-0.549316914,0.574607142,-0.932710195
0,-1.306804884,-1.324150708,1.296858548,-0.365578351
1,-0.04316741,-0.163420648,2.66419736,0.928270018
1,5.427261757,0.094266705,0.392793325,1.355589623
1,0.40784423,0.750808211,-1.371009255,-1.019350685
1,3.92688737,0.79069963,0.813248846,-0.944166151
0,-7.616401164,-1.03771704,-1.475587162,-1.497640798
1,2.794749223,0.101719915,-0.249893245,-0.015557739
0,0.124801005,0.334179145,-0.331251694,-1.622483302
1,1.636865184,0.549383483,1.373173097,0.925543856
1,1.050911476,-0.155163229,-0.611955241,-0.538238643
1,4.589192031,0.794351501,-1.043066795,2.202117331
0,1.435528078,1.045479177,1.441280116,-1.035856926
1,0.902626139,-1.054027463,1.643082137,0.154130336
1,4.103407238,0.57320291,-0.518887879,0.161129323
1,3.052124386,-0.553008956,-0.740139906,-0.20148503
1,-1.444395092,0.925913871,-1.43109912,-0.394571153
0,1.771847204,1.007197888,-0.580490733,-1.051445987
0,-2.867675258,-0.807117372,0.002632506,-1.282545578
1,4.922064116,1.7847322,0.465248903,0.235052005
1,4.768598042,1.929263394,-0.524929698,-0.119424178
1,2.713457252,0.795766322,1.301775606,0.767735693
1,1.817031507,-1.01185557,0.720220937,-0.462426658
0,0.513781626,-0.376787963,-0.30071014,-0.507010606
1,0.461120704,-1.322727401,-0.249376186,-0.432464098
1,2.729296372,1.272338148,1.211804542,0.758415491
1,4.351023729,-0.386010717,0.651611748,-0.509956048
1,0.06290297,0.157743825,-1.636554758,1.882253485
1,3.680506904,-0.650331008,0.318065375,-1.45389119
1,2.865396397,-0.206141858,1.274791293,-0.353349013
1,5.738803665,-0.369621685,0.550395879,1.135620183
1,-6.329326941,0.606987888,-2.731958858,-0.911594122
0,-3.061532991,-1.9711714,-0.83288734,-0.477925544
1,5.369434663,-0.998743161,-0.588644735,0.690458949
0,-3.386170338,-1.191052913,1.297480112,-1.482348906
1,0.476847247,1.533100022,-0.9782731,0.354162534
1,2.316561206,1.512724795,0.734273406,0.223858916
0,-0.112751391,0.131675444,-0.353012085,1.914051809
1,3.72749744,0.662583142,-0.312486905,2.332614313
1,0.138706427,0.637005551,-1.076718821,-0.571797023
0,-4.741124445,-1.368149088,-0.942256316,-1.32676326
0,0.320016436,-0.713245805,0.236008523,-0.201654184
0,0.854296993,-0.349956599,-0.408302859,0.422178212
1,1.397534819,0.282851723,0.782234243,0.362095792
1,-0.890232517,0.244957118,-1.401070234,0.668435289
1,4.895646853,1.404486114,-0.209447768,-1.407979244
1,4.143436114,-0.257908326,-0.150824533,0.821547474
0,0.795564779,-0.442711811,0.259598027,0.254552454
1,3.969074762,-0.23137175,-0.61812214,1.621886016
1,2.697066651,0.369085751,-0.83471125,2.054683742
1,2.015843802,-0.602814422,-0.440141097,-0.52976741
1,0.406023146,0.412204414,-0.924272348,0.572831484
1,5.708304272,-1.392906285,0.985833786,1.255585081
1,-1.102133058,-1.030396836,-1.414008515,0.033582498
0,0.311102649,-1.969420728,0.006004813,-0.03747218
0,-5.172540278,-1.301305377,-2.071138926,-0.42218396
1,4.508133359,0.729749855,0.822797173,-0.976289818
1,3.384465324,0.768822666,0.441068437,2.961248259
1,-2.725777062,-0.563089461,-1.348421632,-1.050413756
1,2.219521664,0.724597793,0.064586435,1.562095216
0,-2.041203053,-0.166701097,-0.300940998,-1.917055091
0,1.40042013,0.993798131,0.093227853,-1.158454369
0,-5.511093996,-1.268110214,-1.05820319,-2.135843763
0,0.735540498,0.34642757,-0.886628726,-0.559680791
0,0.798401475,1.646304947,1.986480283,-1.905396015
0,-0.200555748,0.399238777,-0.138275308,-1.276564876
1,4.312232079,0.002864677,0.775247683,0.553784048
1,3.519647379,-1.298231074,-0.033853996,0.476135711
0,-2.270257919,-0.917079207,1.178190422,-0.380295957
1,0.435771132,0.499884853,-1.521620938,1.591395691
0,-2.237175832,-2.439225727,-0.168462894,-0.380205903
0,-0.147614694,-0.05905369,0.114940646,0.109934943
1,0.189505925,-1.745300091,-0.674477528,-0.746033351
0,0.18161491,0.367173388,-0.478417792,-1.440001778
0,-4.661252753,-0.790429246,-1.764063894,-0.662484937
1,3.573435175,1.270881129,1.658555672,-0.186148917
0,0.20039199,0.394517893,0.696008837,-0.758895644
0,0.200108214,0.129632594,0.106565744,0.643689514
1,0.575468429,-0.120792706,2.334952173,0.069765488
1,5.982039578,-1.285136371,0.471224441,1.21849701
0,-0.028408557,-1.371244925,-0.830187231,0.129067403
1,5.047208391,1.304492806,-0.616928035,-1.075608987
0,2.479477498,-1.306872421,0.544477856,0.58972231
1,2.555302167,1.426271099,0.710688101,0.69424491
0,2.558075466,-0.290522336,0.590485507,0.394517805
1,0.907078071,-1.344207109,0.355582259,-0.516570302
1,3.042648311,1.574213581,1.358250851,0.434738213
0,-7.479869162,-0.845673883,-2.441726194,0.012910302
0,0.241389703,-2.237339324,-0.332912777,0.120282995
1,5.34407722,1.267673447,0.160081856,-0.750742031
1,3.463583542,-0.202723349,0.21210111,0.792039862
1,1.728758999,1.05368882,-1.289323256,-0.517815088
0,-1.159651051,-2.682204805,-0.602869341,0.142635134
1,3.114726285,-0.099523579,-0.46775674,0.365111634
1,5.82678336,-0.819179315,1.617122409,1.301348397
1,4.936907838,0.505818584,-0.116002474,1.656356492
1,-2.117241495,-0.010015478,-1.848107795,-0.185643717
1,2.742342882,0.965290908,-0.824997711,0.957479499
0,0.437723252,1.244778057,1.636001129,0.916474756
0,-0.502582357,-0.589005603,-0.12769869,-0.783475101
1,2.313958495,0.325586944,-0.048104731,-0.534803617
0,2.108044364,1.513977618,-0.366833324,-1.584730151
0,5.619300967,-1.58268753,-0.146679705,1.737019721
1,-3.610277643,0.176546029,-2.341931021,-0.769716373
1,1.437240243,1.123083624,-1.196873609,0.67086999
0,1.807275517,0.130611751,1.372222969,0.507193478
1,-3.855426111,-0.792255594,-1.270802847,-1.27665631
1,3.333424155,-0.442794186,0.112399477,-0.146374225
1,2.240105452,-0.717345152,0.000167614,-0.346060725
0,0.778458523,0.019630242,-0.559865525,-0.796656656
0,1.947834361,0.157597096,-0.363778581,1.351326375
0,4.445615733,-0.760646855,0.102682534,1.051453421
1,3.579009282,-0.349481496,0.552483256,0.363838131
0,-1.787573639,-1.212178222,-0.710015458,-0.460640539
1,4.022402068,-1.299329974,0.975967111,0.347913574
1,1.613447955,1.498479325,0.215465019,1.146573461
0,-0.968297416,0.106615991,1.649218415,-0.086386769
1,4.218682479,0.101848646,0.461209423,0.294486869
0,-3.197641466,-2.181225089,0.776140147,-0.342297602
1,0.218227795,1.549839302,-1.161699272,0.328026472
0,2.739712924,1.01067954,0.810145926,-1.226507747
1,3.357626356,0.465268638,-0.533952761,-1.201954441
0,-1.941559865,-0.732273729,-0.873111882,-0.306251935
1,1.763741432,1.458479553,0.490804184,1.330933299
1,5.304066065,-0.827359422,0.116311399,0.174951054
1,2.343657272,0.590682839,1.362116209,0.544550189
0,0.258172727,-0.726361601,-0.223709325,-0.15124327
1,5.623169631,-1.494185871,1.290046452,0.71054555
1,3.533683456,-0.870641537,-2.023438192,2.139528865
1,-2.183976803,0.752205043,-2.257591605,0.421286876
0,-3.862351429,-2.05037347,1.185877064,-0.73669343
1,2.177163112,-0.997444885,-1.002980245,0.366423747
0,0.473781058,-0.693594886,0.574088824,-0.424371468
1,3.415872951,0.150950126,-0.655393752,0.678400303
1,1.785490799,0.972083596,1.837908157,1.516985391
0,1.413299894,-1.125191473,-1.126465618,1.189929625
1,-2.148729972,1.421394933,-2.421621984,0.21221914
0,-2.047789125,-0.659079894,0.570355001,-1.74207848
1,5.359937552,0.261800179,0.333578728,-0.405529958
1,4.419561606,0.583807,-0.044475161,-1.301698602
0,0.595475816,0.63056246,-0.712645917,1.081638363
1,4.579269121,-0.530467002,-0.963847287,1.258490854
0,1.33384963,0.125379162,0.024777717,-0.975330257
1,-1.743527653,0.271951356,-1.8617655,0.354777104
1,5.572998363,-0.602035559,-0.123714005,1.233428658
1,6.702852632,-1.648369637,0.205811883,1.050927529
0,2.205432475,-1.302823688,0.470120116,0.223963807
0,1.118576901,-0.622408411,0.561516713,1.006912903
0,-1.198209272,0.135095996,-0.507009468,-0.411197311
1,1.850162139,1.065944929,-0.272135586,-0.644207276
0,-3.883118586,-0.17067458,-1.044914938,-2.168862559
0,-1.752279665,-0.735037218,0.237659147,-1.154500855
1,2.997589427,0.800604098,0.071136563,0.234140153
1,-3.986604723,0.470848179,-2.1186721,-0.015219928
1,-0.253044605,-0.136525544,-1.669343577,0.072278968
0,9.303491555,-1.663433553,1.25939646,2.933612237
0,1.550358317,0.995802932,1.065866264,-1.07254274
0,-2.005897057,-1.220291524,0.084442854,-0.535645247
1,4.658638509,-0.185911483,0.830400881,0.681517732
0,0.91196019,2.806425991,1.08910245,0.167207952
1,1.215979079,1.476439947,-0.713220867,1.390039814
1,2.721213153,0.893877691,0.167947497,0.450779805
1,3.889912203,0.990206122,0.357583051,-0.02327436
0,6.107005212,-1.946810172,1.341020355,1.497910867
1,3.878910198,0.374212432,-0.059876408,0.167535808
1,0.421262734,-0.497717556,-1.1214541,-0.506145196
1,3.911048702,-0.541024545,0.417756893,0.122524367
1,4.321595723,-0.638090865,-0.044236053,-0.131285159
1,2.645977901,0.798616584,-0.218067458,0.531646624
1,4.978708515,2.093989528,-0.280331624,-0.103188889
1,1.068242811,-1.286402833,0.651189312,-0.362562591
1,3.541879317,-0.139235694,-0.272875823,0.51039173
1,6.14966454,0.669069839,-0.561105917,1.896455895
1,1.54488126,2.16086944,1.203985493,1.407684824
1,2.554638681,1.052290747,-0.658794076,-0.01834665
1,2.017242471,0.651123026,1.62682007,0.451729018
0,-3.393376862,-0.485076462,0.553395455,-1.145350658
1,2.741521392,0.196180008,0.871615041,1.655598187
1,2.67700718,0.746256497,-0.938776477,1.222438644
1,0.51160782,0.717408178,-0.326583315,-0.815300984
1,1.821795586,1.459742428,0.704337413,1.50433417
1,2.223344599,1.494195254,0.487684104,1.39271292
0,0.599322831,0.167741748,-0.547031669,0.299397662
0,-1.476512915,-2.977638931,-0.336041365,0.014315145
1,4.516011399,0.091629564,-0.399440084,2.428319691
0,-5.511587373,-1.793172191,0.097545374,-1.386574569
1,3.601958183,-1.235340789,-1.29130948,0.461162468
1,4.755364571,0.480625115,0.114260126,-1.08306948
0,4.169261604,-0.275758249,-0.57849985,1.720856919
1,2.509044683,-0.002708187,0.879649071,-0.762697066
1,1.726848717,2.273965914,-0.968526797,0.360049322
0,0.214698412,0.52483953,-0.291084952,-1.150593902
0,-2.123816167,-1.238413136,-0.087465108,-0.231885196
1,3.562737095,1.003200986,-0.461542566,0.014815932
0,-0.466031929,-0.112137769,-0.538446252,-1.963287707
1,2.219867448,1.008252603,0.38208633,0.47867032
0,-2.771004835,-1.853267024,0.879332725,-0.655772374
1,2.163369546,0.436597911,-0.539771608,0.467269462
1,2.115026258,0.669217167,-0.41089738,-0.054390804
0,-0.434843126,-1.677716876,-0.997544711,0.511535159
1,6.36174656,-0.550305775,-0.473929446,2.214740481
1,2.193529526,0.304989126,1.184733198,-0.083021074
0,-0.21655363,1.188607521,0.98463912,0.623706292
0,-1.846194816,-1.634939211,-1.394326841,0.922371034
1,7.226422321,2.163660362,0.831945349,-0.049362397
1,2.2048957,-1.860208676,0.78717256,0.351462827
0,1.603898004,0.38316434,1.736471096,0.083803257
0,-0.951645767,-0.095677951,-0.666092371,-1.090553402
1,3.109603009,1.27972316,-0.430078959,0.743496041
1,5.980567754,-1.048221141,0.146540115,0.640244043
1,2.021043199,-0.085921937,-0.430637304,1.01001516
0,0.784224999,-1.691947274,1.334247062,0.22307364
1,1.01242807,0.296767361,-0.684485131,-0.853981957
1,1.800382067,-0.132234739,-1.076085603,0.767737416
1,2.686761511,1.198134701,-0.658983549,-0.910672936
0,1.238375699,-0.728555396,-0.784106578,0.580391178
1,2.665162543,-0.317205293,1.491414143,-0.874468066
1,0.641321064,0.843617694,-1.882629741,-0.494252222
0,-2.513242748,0.26805861,-0.37796221,-3.005835771
1,-0.545708328,-1.743490761,0.953186275,-1.218111168
0,1.075636661,0.71595247,1.285651652,-0.502415989
1,-0.569318171,-0.31648819,-1.532535736,0.417067887
1,5.432064181,0.534951713,-0.176760571,-0.946463964
0,-0.306829728,-0.806232376,1.107517938,-0.732837207
1,4.149467954,1.176957086,-0.14202909,-0.259186546
0,3.349924105,0.988177171,0.952853352,-2.636556796
1,4.483998424,0.642425308,0.461585963,1.200546755
1,2.768342919,0.562747284,-1.500424817,-0.023899794
1,1.909038304,-0.743764119,-0.611875595,-0.114233275
0,0.346412408,-0.031160155,0.587245458,-0.468085637
1,4.407387671,0.548738337,-0.267914216,-0.874522018
0,1.602932481,0.093881072,0.908319755,0.185708356
1,0.662797366,1.031236402,-1.179454992,0.612466276
0,4.01872179,-0.499014974,0.442108163,0.832776285
1,6.139527176,0.04105461,0.57854372,2.407138507
1,2.787782562,-0.272683527,-0.380088641,-0.748051714
0,1.701506227,-1.214993292,-0.022449222,0.504796471
0,-3.76996699,-0.811679126,0.283008558,-2.379546238
0,-1.990564202,-0.633825258,1.974461038,-0.893552591
0,-2.433268202,-0.736642216,1.565334034,-0.639682591
1,1.652911564,0.945497501,-0.761830025,1.042060699
1,4.027732201,0.438802005,1.198970584,0.781736463
1,5.100753206,-0.556492727,-0.445791705,0.87820108
0,-8.887121203,-1.560191261,-1.417738947,-1.783703309
0,-2.113446339,1.522873079,1.973591917,-0.089448008
1,3.712362393,-2.561153874,1.440283735,0.643775098
